DATE_TIME,AC_POWER,is_anomaly_true,iso_pred,iso_score
2020-05-15 01:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 01:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 02:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 03:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:30:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 04:45:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:00:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:15:00,0.0,0,0,-0.33649917012807395
2020-05-15 05:15:00,0.0,0,0,-0.33649917012807395
