ds,y,prophet_residual,is_anomaly_true,prophet_pred
2020-06-11 12:00:00,901.4,36.312237184633204,0,0
2020-06-11 12:00:00,924.0714286,58.98366578463322,0,0
2020-06-11 12:00:00,934.8714286,69.78366578463317,0,0
2020-06-11 12:00:00,910.2571429,45.16938008463319,0,0
2020-06-11 12:00:00,910.3142857,45.226522884633255,0,0
2020-06-11 12:00:00,902.9428571,37.855094284633196,0,0
2020-06-11 12:00:00,893.5571429,28.469380084633258,0,0
2020-06-11 12:00:00,903.9571429,38.869380084633235,0,0
2020-06-11 12:00:00,912.0571429,46.96938008463326,0,0
2020-06-11 12:00:00,910.2428571,45.155094284633265,0,0
2020-06-11 12:00:00,925.2285714,60.14080858463319,0,0
2020-06-11 12:00:00,925.8142857,60.726522884633255,0,0
2020-06-11 12:00:00,903.2571429,38.16938008463319,0,0
2020-06-11 12:00:00,918.5125,53.42473718463327,0,0
2020-06-11 12:00:00,931.2,66.11223718463327,0,0
2020-06-11 12:00:00,940.2571429,75.16938008463319,0,0
2020-06-11 12:00:00,896.6142857,31.52652288463321,0,0
2020-06-11 12:00:00,925.225,60.13723718463325,0,0
2020-06-11 12:00:00,909.9571429,44.869380084633235,0,0
2020-06-11 12:00:00,859.2714286,5.816334215366737,0,0
2020-06-11 12:00:00,889.8285714,24.740808584633214,0,0
2020-06-11 12:15:00,832.125,32.47146824341053,0,0
2020-06-11 12:15:00,844.75,19.846468243410527,0,0
2020-06-11 12:15:00,866.475,1.8785317565894957,0,0
2020-06-11 12:15:00,826.75,37.84646824341053,0,0
2020-06-11 12:15:00,872.975,8.378531756589496,0,0
2020-06-11 12:15:00,862.1625,2.4339682434105043,0,0
2020-06-11 12:15:00,854.8875,9.708968243410482,0,0
2020-06-11 12:15:00,851.3875,13.208968243410482,0,0
2020-06-11 12:15:00,890.275,25.67853175658945,0,0
2020-06-11 12:15:00,862.675,1.9214682434105725,0,0
2020-06-11 12:15:00,820.5875,44.00896824341055,0,0
2020-06-11 12:15:00,837.9125,26.683968243410504,0,0
2020-06-11 12:15:00,860.725,3.8714682434105043,0,0
2020-06-11 12:15:00,907.5375,42.941031756589496,0,0
2020-06-11 12:15:00,879.6625,15.066031756589496,0,0
2020-06-11 12:15:00,892.6571429,28.060674656589526,0,0
2020-06-11 12:15:00,916.6375,52.04103175658952,0,0
2020-06-11 12:15:00,888.9375,24.341031756589473,0,0
2020-06-11 12:15:00,894.2875,29.691031756589496,0,0
2020-06-11 12:15:00,918.6571429,54.060674656589526,0,0
2020-06-11 12:15:00,898.3875,33.79103175658952,0,0
2020-06-11 12:15:00,926.7875,62.191031756589496,0,0
2020-06-11 12:30:00,756.4714286,104.3075509483507,0,0
2020-06-11 12:30:00,777.4714286,83.3075509483507,0,0
2020-06-11 12:30:00,781.2285714,79.5504081483507,0,0
2020-06-11 12:30:00,772.1428571,88.63612244835065,0,0
2020-06-11 12:30:00,783.4142857,77.36469384835061,0,0
2020-06-11 12:30:00,767.5714286,93.20755094835067,0,0
2020-06-11 12:30:00,783.9142857,76.86469384835061,0,0
2020-06-11 12:30:00,774.4428571,86.3361224483507,0,0
2020-06-11 12:30:00,790.4285714,70.35040814835065,0,0
2020-06-11 12:30:00,713.5857143,147.1932652483507,0,0
2020-06-11 12:30:00,773.0,87.77897954835066,0,0
2020-06-11 12:30:00,759.7142857,101.06469384835066,0,0
2020-06-11 12:30:00,805.0714286,55.70755094835067,0,0
2020-06-11 12:30:00,799.0428571,61.73612244835067,0,0
2020-06-11 12:30:00,791.5875,69.19147954835069,0,0
2020-06-11 12:30:00,774.3571429,86.42183664835068,0,0
2020-06-11 12:30:00,727.9428571,132.8361224483507,0,0
2020-06-11 12:30:00,797.1571429,63.62183664835061,0,0
2020-06-11 12:30:00,784.8,75.97897954835071,0,0
2020-06-11 12:30:00,775.4714286,85.3075509483507,0,0
2020-06-11 12:30:00,781.2714286,79.50755094835063,0,0
2020-06-11 12:30:00,780.1285714,80.6504081483506,0,0
2020-06-11 12:45:00,561.15,292.5041064276344,0,1
2020-06-11 12:45:00,567.3375,286.3166064276344,0,1
2020-06-11 12:45:00,566.575,287.0791064276343,0,1
2020-06-11 12:45:00,556.9875,296.6666064276344,0,1
2020-06-11 12:45:00,567.5125,286.1416064276343,0,1
2020-06-11 12:45:00,562.1875,291.46660642763436,0,1
2020-06-11 12:45:00,564.1875,289.46660642763436,0,1
2020-06-11 12:45:00,561.625,292.02910642763436,0,1
2020-06-11 12:45:00,557.7125,295.9416064276344,0,1
2020-06-11 12:45:00,559.6875,293.96660642763436,0,1
2020-06-11 12:45:00,549.725,303.92910642763434,0,1
2020-06-11 12:45:00,564.975,288.67910642763434,0,1
2020-06-11 12:45:00,561.5875,292.0666064276344,0,1
2020-06-11 12:45:00,587.225,266.42910642763434,0,1
2020-06-11 12:45:00,573.9428571,279.7112493276344,0,1
2020-06-11 12:45:00,599.275,254.37910642763438,0,0
2020-06-11 12:45:00,572.85,280.80410642763434,0,1
2020-06-11 12:45:00,574.2375,279.4166064276344,0,1
2020-06-11 12:45:00,577.0428571,276.61124932763437,0,1
2020-06-11 12:45:00,583.9125,269.74160642763434,0,1
2020-06-11 12:45:00,563.4125,290.24160642763434,0,1
2020-06-11 12:45:00,595.9625,257.6916064276344,0,1
2020-06-11 13:00:00,686.8571429,156.3126259316574,0,0
2020-06-11 13:00:00,638.4857143,204.68405453165735,0,0
2020-06-11 13:00:00,706.9,136.26976883165742,0,0
2020-06-11 13:00:00,667.9285714,175.24119743165738,0,0
2020-06-11 13:00:00,678.6,164.56976883165737,0,0
2020-06-11 13:00:00,654.4571429,188.71262593165739,0,0
2020-06-11 13:00:00,654.8428571,188.32691173165745,0,0
2020-06-11 13:00:00,674.9428571,168.22691173165742,0,0
2020-06-11 13:00:00,686.5285714,156.64119743165736,0,0
2020-06-11 13:00:00,716.2285714,126.94119743165743,0,0
2020-06-11 13:00:00,596.2,246.96976883165735,0,0
2020-06-11 13:00:00,677.4285714,165.74119743165738,0,0
2020-06-11 13:00:00,653.8142857,189.35548313165737,0,0
2020-06-11 13:00:00,673.5285714,169.64119743165736,0,0
2020-06-11 13:00:00,666.3857143,176.78405453165738,0,0
2020-06-11 13:00:00,651.1285714,192.04119743165734,0,0
2020-06-11 13:00:00,676.0857143,167.08405453165744,0,0
2020-06-11 13:00:00,599.4142857,243.75548313165734,0,0
2020-06-11 13:00:00,653.1142857,190.0554831316574,0,0
2020-06-11 13:00:00,655.8714286,187.29834023165745,0,0
2020-06-11 13:00:00,652.3285714,190.8411974316574,0,0
2020-06-11 13:00:00,660.6,182.56976883165737,0,0
2020-06-11 13:15:00,697.225,131.98924518116212,0,0
2020-06-11 13:15:00,716.475,112.73924518116212,0,0
2020-06-11 13:15:00,722.1875,107.02674518116214,0,0
2020-06-11 13:15:00,699.3375,129.87674518116216,0,0
2020-06-11 13:15:00,711.6375,117.5767451811621,0,0
2020-06-11 13:15:00,721.3625,107.85174518116219,0,0
2020-06-11 13:15:00,718.4875,110.72674518116219,0,0
2020-06-11 13:15:00,721.6875,107.52674518116214,0,0
2020-06-11 13:15:00,717.8125,111.40174518116214,0,0
2020-06-11 13:15:00,723.925,105.28924518116219,0,0
2020-06-11 13:15:00,658.1625,171.05174518116212,0,0
2020-06-11 13:15:00,662.75,166.46424518116214,0,0
2020-06-11 13:15:00,709.1125,120.10174518116219,0,0
2020-06-11 13:15:00,720.275,108.93924518116216,0,0
2020-06-11 13:15:00,707.3875,121.8267451811621,0,0
2020-06-11 13:15:00,720.2625,108.9517451811621,0,0
2020-06-11 13:15:00,727.8625,101.35174518116219,0,0
2020-06-11 13:15:00,725.75,103.46424518116214,0,0
2020-06-11 13:15:00,710.0625,119.15174518116214,0,0
2020-06-11 13:15:00,736.9875,92.22674518116219,0,0
2020-06-11 13:15:00,734.3875,94.8267451811621,0,0
2020-06-11 13:15:00,742.95,86.2642451811621,0,0
2020-06-11 13:30:00,461.5428571,350.09228993029103,0,1
2020-06-11 13:30:00,482.7428571,328.89228993029104,0,1
2020-06-11 13:30:00,479.5714286,332.06371843029103,0,1
2020-06-11 13:30:00,474.2428571,337.39228993029104,0,1
2020-06-11 13:30:00,480.0714286,331.56371843029103,0,1
2020-06-11 13:30:00,470.6,341.035147030291,0,1
2020-06-11 13:30:00,467.7142857,343.920861330291,0,1
2020-06-11 13:30:00,476.2571429,335.378004130291,0,1
2020-06-11 13:30:00,481.1714286,330.463718430291,0,1
2020-06-11 13:30:00,489.2857143,322.349432730291,0,1
2020-06-11 13:30:00,436.4857143,375.14943273029104,0,1
2020-06-11 13:30:00,441.0714286,370.56371843029103,0,1
2020-06-11 13:30:00,468.5142857,343.120861330291,0,1
2020-06-11 13:30:00,475.8714286,335.763718430291,0,1
2020-06-11 13:30:00,470.5142857,341.120861330291,0,1
2020-06-11 13:30:00,476.3571429,335.27800413029104,0,1
2020-06-11 13:30:00,477.6428571,333.992289930291,0,1
2020-06-11 13:30:00,481.0,330.635147030291,0,1
2020-06-11 13:30:00,465.9285714,345.706575630291,0,1
2020-06-11 13:30:00,484.7142857,326.920861330291,0,1
2020-06-11 13:30:00,482.9714286,328.663718430291,0,1
2020-06-11 13:30:00,488.1571429,323.478004130291,0,1
2020-06-11 13:45:00,613.825,176.43960542956813,0,0
2020-06-11 13:45:00,652.9875,137.27710542956822,0,0
2020-06-11 13:45:00,649.8125,140.45210542956818,0,0
2020-06-11 13:45:00,641.4,148.8646054295682,0,0
2020-06-11 13:45:00,649.45,140.81460542956813,0,0
2020-06-11 13:45:00,631.1571429,159.10746252956812,0,0
2020-06-11 13:45:00,631.4,158.8646054295682,0,0
2020-06-11 13:45:00,641.925,148.33960542956822,0,0
2020-06-11 13:45:00,648.1875,142.07710542956818,0,0
2020-06-11 13:45:00,658.8,131.46460542956822,0,0
2020-06-11 13:45:00,563.575,226.68960542956813,0,0
2020-06-11 13:45:00,639.5125,150.75210542956813,0,0
2020-06-11 13:45:00,623.6,166.66460542956816,0,0
2020-06-11 13:45:00,637.175,153.08960542956822,0,0
2020-06-11 13:45:00,624.65,165.6146054295682,0,0
2020-06-11 13:45:00,613.9,176.3646054295682,0,0
2020-06-11 13:45:00,650.1285714,140.13603402956812,0,0
2020-06-11 13:45:00,563.275,226.9896054295682,0,0
2020-06-11 13:45:00,605.05,185.21460542956822,0,0
2020-06-11 13:45:00,624.475,165.78960542956816,0,0
2020-06-11 13:45:00,624.5,165.76460542956818,0,0
2020-06-11 13:45:00,623.925,166.33960542956822,0,0
2020-06-11 14:00:00,655.1571429,109.79152878465345,0,0
2020-06-11 14:00:00,647.1,117.84867168465348,0,0
2020-06-11 14:00:00,647.725,117.22367168465348,0,0
2020-06-11 14:00:00,655.8125,109.1361716846535,0,0
2020-06-11 14:00:00,662.3714286,102.57724308465356,0,0
2020-06-11 14:00:00,651.6,113.34867168465348,0,0
2020-06-11 14:00:00,647.9,117.04867168465353,0,0
2020-06-11 14:00:00,654.0,110.9486716846535,0,0
2020-06-11 14:00:00,640.4857143,124.46295738465346,0,0
2020-06-11 14:00:00,614.8571429,150.09152878465352,0,0
2020-06-11 14:00:00,682.4857143,82.46295738465346,0,0
2020-06-11 14:00:00,641.7285714,123.22010028465354,0,0
2020-06-11 14:00:00,644.8142857,120.13438598465348,0,0
2020-06-11 14:00:00,674.6857143,90.26295738465353,0,0
2020-06-11 14:00:00,666.6428571,98.30581458465349,0,0
2020-06-11 14:00:00,697.9428571,67.00581458465354,0,0
2020-06-11 14:00:00,693.6142857,71.33438598465352,0,0
2020-06-11 14:00:00,711.9857143,52.962957384653464,0,0
2020-06-11 14:00:00,668.9428571,96.00581458465354,0,0
2020-06-11 14:00:00,651.7714286,113.17724308465347,0,0
2020-06-11 14:00:00,666.1,98.84867168465348,0,0
2020-06-11 14:00:00,663.6125,101.33617168465355,0,0
2020-06-11 14:15:00,877.25,141.67140373005884,0,0
2020-06-11 14:15:00,908.3125,172.73390373005884,0,0
2020-06-11 14:15:00,905.7714286,170.19283233005888,0,0
2020-06-11 14:15:00,939.3428571,203.7642608300588,0,0
2020-06-11 14:15:00,862.2375,126.6589037300588,0,0
2020-06-11 14:15:00,957.7714286,222.19283233005888,0,0
2020-06-11 14:15:00,868.575,132.9964037300589,0,0
2020-06-11 14:15:00,844.9125,109.33390373005886,0,0
2020-06-11 14:15:00,897.75,162.17140373005884,0,0
2020-06-11 14:15:00,888.725,153.14640373005886,0,0
2020-06-11 14:15:00,914.3125,178.73390373005884,0,0
2020-06-11 14:15:00,972.5375,236.95890373005886,0,0
2020-06-11 14:15:00,958.6125,223.0339037300588,0,0
2020-06-11 14:15:00,910.5625,174.98390373005884,0,0
2020-06-11 14:15:00,964.3875,228.8089037300589,0,0
2020-06-11 14:15:00,1015.271429,279.69283273005885,0,1
2020-06-11 14:15:00,943.5714286,207.99283233005883,0,0
2020-06-11 14:15:00,966.0,230.42140373005884,0,0
2020-06-11 14:15:00,909.0375,173.45890373005886,0,0
2020-06-11 14:15:00,927.9625,192.38390373005882,0,0
2020-06-11 14:15:00,913.375,177.79640373005884,0,0
2020-06-11 14:15:00,879.6,144.02140373005886,0,0
2020-06-11 14:30:00,1056.185714,354.0642368038517,0,1
2020-06-11 14:30:00,950.7857143,248.66423710385175,0,0
2020-06-11 14:30:00,927.0428571,224.92137990385174,0,0
2020-06-11 14:30:00,959.9125,257.7910228038518,0,1
2020-06-11 14:30:00,958.8857143,256.76423710385177,0,0
2020-06-11 14:30:00,1046.3625,344.2410228038517,0,1
2020-06-11 14:30:00,990.325,288.2035228038518,0,1
2020-06-11 14:30:00,1002.571429,300.4499518038517,0,1
2020-06-11 14:30:00,946.8428571,244.7213799038517,0,0
2020-06-11 14:30:00,1010.942857,308.82137980385176,0,1
2020-06-11 14:30:00,935.6,233.47852280385177,0,0
2020-06-11 14:30:00,1020.4,318.27852280385173,0,1
2020-06-11 14:30:00,998.3571429,296.23566570385174,0,1
2020-06-11 14:30:00,1021.642857,319.5213798038518,0,1
2020-06-11 14:30:00,1080.814286,378.6928088038518,0,1
2020-06-11 14:30:00,1012.2,310.0785228038518,0,1
2020-06-11 14:30:00,1058.114286,355.99280880385174,0,1
2020-06-11 14:30:00,1072.2375,370.1160228038517,0,1
2020-06-11 14:30:00,1087.757143,385.6356658038518,0,1
2020-06-11 14:30:00,1003.542857,301.4213798038518,0,1
2020-06-11 14:30:00,1098.328571,396.20709380385176,0,1
2020-06-11 14:30:00,1000.8875,298.7660228038518,0,1
2020-06-11 14:45:00,662.525,2.12277627991989,0,0
2020-06-11 14:45:00,661.4375,3.210276279919867,0,0
2020-06-11 14:45:00,623.3714286,41.27634767991992,0,0
2020-06-11 14:45:00,588.5,76.14777627991987,0,0
2020-06-11 14:45:00,641.65,22.99777627991989,0,0
2020-06-11 14:45:00,644.5285714,20.119204879919835,0,0
2020-06-11 14:45:00,676.4125,11.764723720080156,0,0
2020-06-11 14:45:00,658.2125,6.43527627991989,0,0
2020-06-11 14:45:00,567.1285714,97.51920487991981,0,0
2020-06-11 14:45:00,514.85,149.79777627991984,0,0
2020-06-11 14:45:00,641.8,22.847776279919913,0,0
2020-06-11 14:45:00,632.35,32.297776279919844,0,0
2020-06-11 14:45:00,517.575,147.07277627991982,0,0
2020-06-11 14:45:00,610.9625,53.68527627991989,0,0
2020-06-11 14:45:00,573.975,90.67277627991984,0,0
2020-06-11 14:45:00,565.4428571,99.2049191799199,0,0
2020-06-11 14:45:00,607.575,57.07277627991982,0,0
2020-06-11 14:45:00,558.7,105.94777627991982,0,0
2020-06-11 14:45:00,562.925,101.72277627991991,0,0
2020-06-11 14:45:00,611.0375,53.610276279919844,0,0
2020-06-11 14:45:00,563.0428571,101.60491917991988,0,0
2020-06-11 14:45:00,624.8285714,39.81920487991988,0,0
2020-06-11 15:00:00,641.3142857,17.96089732480789,0,0
2020-06-11 15:00:00,729.5285714,106.1751830248079,0,0
2020-06-11 15:00:00,733.7625,110.4091116248079,0,0
2020-06-11 15:00:00,746.325,122.9716116248079,0,0
2020-06-11 15:00:00,745.7857143,122.43232592480786,0,0
2020-06-11 15:00:00,736.575,113.2216116248079,0,0
2020-06-11 15:00:00,741.4571429,118.10375452480787,0,0
2020-06-11 15:00:00,730.9857143,107.6323259248079,0,0
2020-06-11 15:00:00,704.9875,81.63411162480782,0,0
2020-06-11 15:00:00,735.1857143,111.83232592480783,0,0
2020-06-11 15:00:00,729.8285714,106.47518302480785,0,0
2020-06-11 15:00:00,764.1857143,140.83232592480783,0,0
2020-06-11 15:00:00,719.825,96.4716116248079,0,0
2020-06-11 15:00:00,709.3714286,86.0180402248078,0,0
2020-06-11 15:00:00,657.4571429,34.10375452480787,0,0
2020-06-11 15:00:00,735.575,112.2216116248079,0,0
2020-06-11 15:00:00,766.4125,143.05911162480788,0,0
2020-06-11 15:00:00,738.8875,115.5341116248079,0,0
2020-06-11 15:00:00,731.3142857,107.96089732480789,0,0
2020-06-11 15:00:00,752.9714286,129.61804022480783,0,0
2020-06-11 15:00:00,672.8285714,49.47518302480785,0,0
2020-06-11 15:00:00,719.7428571,96.3894687248079,0,0
2020-06-11 15:15:00,600.8142857,22.239982661120052,0,0
2020-06-11 15:15:00,657.625,79.05069696112002,0,0
2020-06-11 15:15:00,631.8,53.22569696111998,0,0
2020-06-11 15:15:00,638.0571429,59.482839861120056,0,0
2020-06-11 15:15:00,639.95,61.37569696112007,0,0
2020-06-11 15:15:00,622.9857143,44.411411261120065,0,0
2020-06-11 15:15:00,612.6857143,34.11141126112,0,0
2020-06-11 15:15:00,641.5428571,62.96855406112002,0,0
2020-06-11 15:15:00,639.5285714,60.95426836112006,0,0
2020-06-11 15:15:00,655.725,77.15069696112005,0,0
2020-06-11 15:15:00,564.2857143,14.28858873887998,0,0
2020-06-11 15:15:00,609.625,31.050696961120025,0,0
2020-06-11 15:15:00,604.3875,25.81319696112007,0,0
2020-06-11 15:15:00,605.9125,27.338196961120047,0,0
2020-06-11 15:15:00,620.2125,41.63819696112,0,0
2020-06-11 15:15:00,588.8142857,10.239982661120052,0,0
2020-06-11 15:15:00,638.5285714,59.95426836112006,0,0
2020-06-11 15:15:00,554.3571429,24.21716013887999,0,0
2020-06-11 15:15:00,612.425,33.85069696111998,0,0
2020-06-11 15:15:00,615.7875,37.21319696112005,0,0
2020-06-11 15:15:00,622.7571429,44.18283986111999,0,0
2020-06-11 15:15:00,616.3,37.72569696111998,0,0
2020-06-11 15:30:00,684.2125,153.42010596420766,0,0
2020-06-11 15:30:00,724.8714286,194.07903456420763,0,0
2020-06-11 15:30:00,703.0,172.2076059642077,0,0
2020-06-11 15:30:00,695.8875,165.09510596420773,0,0
2020-06-11 15:30:00,703.1125,172.32010596420764,0,0
2020-06-11 15:30:00,720.3,189.50760596420764,0,0
2020-06-11 15:30:00,706.3125,175.5201059642077,0,0
2020-06-11 15:30:00,721.0571429,190.26474886420772,0,0
2020-06-11 15:30:00,719.5285714,188.73617736420772,0,0
2020-06-11 15:30:00,704.4,173.60760596420766,0,0
2020-06-11 15:30:00,641.1625,110.37010596420771,0,0
2020-06-11 15:30:00,637.175,106.38260596420764,0,0
2020-06-11 15:30:00,708.5857143,177.79332026420764,0,0
2020-06-11 15:30:00,703.875,173.0826059642077,0,0
2020-06-11 15:30:00,709.6857143,178.89332026420766,0,0
2020-06-11 15:30:00,694.8,164.00760596420764,0,0
2020-06-11 15:30:00,708.675,177.88260596420764,0,0
2020-06-11 15:30:00,716.5375,185.7451059642077,0,0
2020-06-11 15:30:00,691.5625,160.7701059642077,0,0
2020-06-11 15:30:00,707.7285714,176.93617736420765,0,0
2020-06-11 15:30:00,709.4857143,178.69332026420773,0,0
2020-06-11 15:30:00,716.0857143,185.29332026420764,0,0
2020-06-11 15:45:00,617.9571429,137.3256638699525,0,0
2020-06-11 15:45:00,652.6,171.96852096995252,0,0
2020-06-11 15:45:00,642.8,162.16852096995245,0,0
2020-06-11 15:45:00,624.7428571,144.11137806995254,0,0
2020-06-11 15:45:00,631.2571429,150.62566386995246,0,0
2020-06-11 15:45:00,611.7142857,131.0828066699525,0,0
2020-06-11 15:45:00,611.7,131.06852096995254,0,0
2020-06-11 15:45:00,627.1714286,146.5399495699525,0,0
2020-06-11 15:45:00,655.0375,174.40602096995252,0,0
2020-06-11 15:45:00,652.7375,172.10602096995245,0,0
2020-06-11 15:45:00,575.1428571,94.51137806995251,0,0
2020-06-11 15:45:00,567.2285714,86.59709236995246,0,0
2020-06-11 15:45:00,611.175,130.54352096995245,0,0
2020-06-11 15:45:00,640.6285714,159.99709236995255,0,0
2020-06-11 15:45:00,623.975,143.34352096995252,0,0
2020-06-11 15:45:00,616.375,135.7435209699525,0,0
2020-06-11 15:45:00,617.3428571,136.71137806995245,0,0
2020-06-11 15:45:00,621.5428571,140.9113780699525,0,0
2020-06-11 15:45:00,599.5142857,118.88280666995246,0,0
2020-06-11 15:45:00,624.1875,143.5560209699525,0,0
2020-06-11 15:45:00,611.1857143,130.55423526995247,0,0
2020-06-11 15:45:00,622.9571429,142.3256638699525,0,0
2020-06-11 16:00:00,466.275,37.43153532234828,0,0
2020-06-11 16:00:00,478.2,49.35653532234829,0,0
2020-06-11 16:00:00,470.7714286,41.92796392234828,0,0
2020-06-11 16:00:00,486.7875,57.94403532234833,0,0
2020-06-11 16:00:00,488.8142857,59.97082102234833,0,0
2020-06-11 16:00:00,473.625,44.781535322348304,0,0
2020-06-11 16:00:00,476.925,48.081535322348316,0,0
2020-06-11 16:00:00,490.975,62.13153532234833,0,0
2020-06-11 16:00:00,497.1625,68.31903532234833,0,0
2020-06-11 16:00:00,492.9428571,64.09939242234833,0,0
2020-06-11 16:00:00,420.125,8.718464677651696,0,0
2020-06-11 16:00:00,481.1125,52.269035322348316,0,0
2020-06-11 16:00:00,467.4428571,38.59939242234833,0,0
2020-06-11 16:00:00,484.725,55.88153532234833,0,0
2020-06-11 16:00:00,463.4142857,34.5708210223483,0,0
2020-06-11 16:00:00,455.9875,27.144035322348316,0,0
2020-06-11 16:00:00,493.9,65.05653532234828,0,0
2020-06-11 16:00:00,432.1375,3.294035322348293,0,0
2020-06-11 16:00:00,450.1571429,21.3136782223483,0,0
2020-06-11 16:00:00,468.5571429,39.71367822234828,0,0
2020-06-11 16:00:00,466.775,37.93153532234828,0,0
2020-06-11 16:00:00,465.425,36.581535322348316,0,0
2020-06-11 16:15:00,431.8285714,55.54348470657823,0,0
2020-06-11 16:15:00,438.5571429,62.27205620657821,0,0
2020-06-11 16:15:00,443.2428571,66.95777040657822,0,0
2020-06-11 16:15:00,433.7571429,57.47205620657826,0,0
2020-06-11 16:15:00,440.5428571,64.25777040657823,0,0
2020-06-11 16:15:00,438.05,61.76491330657825,0,0
2020-06-11 16:15:00,444.6,68.31491330657826,0,0
2020-06-11 16:15:00,442.1714286,65.88634190657825,0,0
2020-06-11 16:15:00,437.7,61.41491330657823,0,0
2020-06-11 16:15:00,443.5857143,67.30062760657825,0,0
2020-06-11 16:15:00,406.0714286,29.78634190657823,0,0
2020-06-11 16:15:00,408.1714286,31.886341906578252,0,0
2020-06-11 16:15:00,434.8285714,58.54348470657823,0,0
2020-06-11 16:15:00,444.4428571,68.15777040657827,0,0
2020-06-11 16:15:00,434.2714286,57.98634190657822,0,0
2020-06-11 16:15:00,436.025,59.73991330657822,0,0
